Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-05 14:30:00+00:00,269.80999755859375,233.22000122070312,317.92999267578125,662.4749755859375,91.8499984741211,271.3599853515625,233.55999755859375,319.25,664.5399780273438,92.30000305175781,267.8599853515625,227.17999267578125,315.6499938964844,647.751220703125,90.87000274658203,270.7149963378906,228.86500549316406,317.7099914550781,650.4099731445312,90.91400146484375,7189336,10836743,3715257,2666779,7600219
2026-01-05 15:30:00+00:00,268.7900085449219,232.25,317.19000244140625,662.344970703125,92.0199966430664,270.2200012207031,233.39999389648438,318.1300048828125,663.6300048828125,92.19499969482422,268.70001220703125,231.35000610351562,316.69000244140625,659.0700073242188,91.18000030517578,269.79998779296875,233.22250366210938,317.9599914550781,662.5150146484375,91.86000061035156,3119976,4068426,1519630,1107833,4056385
2026-01-05 16:30:00+00:00,266.9700012207031,233.19000244140625,315.55999755859375,662.0599975585938,92.0,268.8500061035156,233.85000610351562,317.6000061035156,663.8800048828125,92.625,266.9200134277344,232.11000061035156,315.2489929199219,661.6300048828125,91.95999908447266,268.7799987792969,232.25010681152344,317.17999267578125,662.4299926757812,92.0199966430664,3085098,3497782,1649636,795162,3376782
2026-01-05 17:30:00+00:00,267.4200134277344,232.61000061035156,317.5375061035156,660.9400024414062,91.76499938964844,267.8900146484375,234.0,317.8599853515625,662.22998046875,92.13999938964844,266.7701110839844,232.4499969482422,315.45001220703125,659.5,91.30000305175781,266.989990234375,233.16000366210938,315.5400085449219,662.0499877929688,92.00299835205078,2496455,2572190,1066655,576297,2279326
2026-01-05 18:30:00+00:00,266.2698974609375,232.8450927734375,316.7101135253906,662.0900268554688,91.62000274658203,267.6650085449219,233.4499969482422,317.7799072265625,662.97998046875,91.86000061035156,266.1400146484375,232.41000366210938,316.7101135253906,660.4199829101562,91.47000122070312,267.4100036621094,232.6300048828125,317.6199951171875,660.9000244140625,91.76499938964844,2514491,2120433,1011639,578603,1909562
2026-01-05 19:30:00+00:00,267.0190124511719,232.64999389648438,316.25,660.530029296875,91.66549682617188,267.0400085449219,233.11000061035156,316.8999938964844,662.1500244140625,91.76000213623047,266.20001220703125,232.37669372558594,316.0199890136719,659.4099731445312,91.37999725341797,266.2699890136719,232.80999755859375,316.70001220703125,662.1099853515625,91.61000061035156,2686552,1964635,1102827,562456,1777495
2026-01-05 20:30:00+00:00,267.260009765625,233.0500030517578,317.3800048828125,658.7999877929688,91.45999908447266,267.739990234375,233.1750030517578,317.4200134277344,661.2598876953125,91.7300033569336,266.45001220703125,232.27999877929688,316.19500732421875,658.1099853515625,91.34500122070312,267.0299987792969,232.63999938964844,316.2149963378906,660.5,91.66999816894531,2894622,2917600,1186809,757521,2395586
2026-01-06 14:30:00+00:00,264.0299987792969,237.3300018310547,314.9100036621094,658.0,90.2249984741211,267.00799560546875,237.42999267578125,321.55999755859375,661.6699829101562,91.58000183105469,263.0299987792969,232.1999969482422,314.44500732421875,653.219970703125,89.83000183105469,267.00799560546875,232.1999969482422,317.30999755859375,659.7999877929688,91.54000091552734,8140729,6832898,2890980,1850755,8254912
