Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-18 13:30:00+00:00,298.1650085449219,267.9649963378906,402.04998779296875,611.469970703125,89.48799896240234,300.6300048828125,268.8500061035156,404.44000244140625,612.219970703125,89.56999969482422,296.70001220703125,262.5299987792969,390.9100036621094,605.0,86.54000091552734,300.239990234375,263.864990234375,392.125,605.0,86.5999984741211,7655183,9779665,6267338,3987429,9552550
2026-05-18 14:30:00+00:00,295.4800109863281,265.8999938964844,398.3299865722656,607.7100219726562,89.48500061035156,298.5799865722656,268.6300048828125,402.54998779296875,611.97998046875,89.81500244140625,295.4800109863281,265.7699890136719,397.92999267578125,605.7100219726562,88.81999969482422,298.1400146484375,268.0,402.04998779296875,611.6599731445312,89.48999786376953,3859797,6357710,2275879,1676162,5733149
2026-05-18 15:30:00+00:00,295.25,264.4750061035156,396.7799987792969,608.0599975585938,89.19499969482422,296.80999755859375,266.4798889160156,400.09991455078125,610.5050048828125,89.5,295.0199890136719,264.1499938964844,396.5,606.6849975585938,88.81009674072266,295.5199890136719,265.8699951171875,398.3550109863281,607.5900268554688,89.48500061035156,2469524,2973462,1438331,1212108,3121696
2026-05-18 16:30:00+00:00,296.1702880859375,265.159912109375,398.37640380859375,613.0499877929688,89.55999755859375,296.67999267578125,265.32501220703125,399.3399963378906,613.618896484375,89.7699966430664,294.9100036621094,264.17999267578125,396.19000244140625,607.469970703125,88.93000030517578,295.2699890136719,264.5199890136719,396.80999755859375,608.0599975585938,89.12770080566406,3252874,2286466,1070816,1151598,2940761
2026-05-18 17:30:00+00:00,296.0799865722656,263.6499938964844,395.0199890136719,610.4000244140625,89.32499694824219,296.68499755859375,265.2900085449219,398.4599914550781,615.5900268554688,89.62999725341797,295.5199890136719,263.09368896484375,394.6700134277344,609.752685546875,89.25,296.010009765625,265.1499938964844,398.3900146484375,613.0499877929688,89.56500244140625,3619911,2169370,1201129,1237533,2255210
2026-05-18 18:30:00+00:00,297.0773010253906,264.07000732421875,393.5199890136719,611.7449951171875,89.4800033569336,297.7300109863281,265.0450134277344,395.9399108886719,612.739990234375,89.81500244140625,295.45001220703125,262.70001220703125,393.0,607.388671875,89.13200378417969,296.14990234375,263.69000244140625,395.05999755859375,610.47998046875,89.33000183105469,3607433,2981552,1512096,1185656,2957663
2026-05-18 19:30:00+00:00,297.8999938964844,264.9200134277344,393.1499938964844,611.3300170898438,89.68000030517578,297.9200134277344,264.95001220703125,394.4599914550781,612.4600219726562,89.7300033569336,296.9049987792969,263.9100036621094,392.19000244140625,610.0599975585938,89.30000305175781,297.0899963378906,264.05999755859375,393.54998779296875,611.7650146484375,89.4800033569336,2992205,2635088,1652037,993430,3706663
2026-05-19 13:30:00+00:00,296.9100036621094,257.0950927734375,386.5849914550781,608.8151245117188,90.81999969482422,300.510009765625,262.2149963378906,393.3627014160156,613.9299926757812,91.45999908447266,296.8399963378906,256.5,384.04998779296875,605.1099853515625,89.77999877929688,298.0,262.0199890136719,391.010009765625,608.0,90.08000183105469,9798484,9965524,4876967,3045439,10250738
