Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-02 14:30:00+00:00,265.0400085449219,244.7550048828125,342.4049987792969,709.0900268554688,83.63999938964844,265.25,245.62989807128906,345.1300048828125,721.2999877929688,85.2699966430664,259.2049865722656,238.1699981689453,336.010009765625,703.5200805664062,83.41000366210938,260.0199890136719,238.30999755859375,336.5400085449219,714.3699951171875,83.62000274658203,12724698,7384759,4255155,3115976,8583503
2026-02-02 15:30:00+00:00,264.29180908203125,244.5399932861328,342.08929443359375,709.9400024414062,84.04499816894531,265.3699951171875,245.30999755859375,343.3955993652344,712.0599975585938,84.08999633789062,262.30999755859375,243.27999877929688,340.4549865722656,706.4149780273438,83.26000213623047,265.0350036621094,244.77000427246094,342.3512878417969,709.1199951171875,83.63999938964844,4300486,3027622,1667631,1065620,5532498
2026-02-02 16:30:00+00:00,264.17999267578125,244.96029663085938,343.1400146484375,705.5599975585938,83.57969665527344,264.8500061035156,245.38999938964844,343.2099914550781,709.989990234375,84.2750015258789,263.80999755859375,244.3800048828125,341.45001220703125,705.52001953125,83.55999755859375,264.2950134277344,244.52999877929688,342.0400085449219,709.8800048828125,84.04499816894531,2688303,1974127,1108579,777363,2114630
2026-02-02 17:30:00+00:00,265.1300048828125,243.5850067138672,343.6400146484375,711.6900024414062,83.31670379638672,265.30999755859375,245.2050018310547,344.05999755859375,712.3300170898438,83.63999938964844,263.7799987792969,243.5399932861328,342.8500061035156,705.1900024414062,83.30999755859375,264.19000244140625,244.97500610351562,343.1449890136719,705.6365966796875,83.58000183105469,2603466,2067276,1120850,801002,1697426
2026-02-02 18:30:00+00:00,267.17999267578125,243.52999877929688,344.0799865722656,712.739990234375,82.91999816894531,267.3500061035156,244.22000122070312,344.9100036621094,715.594970703125,83.38999938964844,265.010009765625,243.4499969482422,343.3800048828125,710.9199829101562,82.87999725341797,265.1449890136719,243.57000732421875,343.6199951171875,711.6900024414062,83.31500244140625,4680086,2058962,1079127,831632,2437895
2026-02-02 19:30:00+00:00,268.9800109863281,242.9582061767578,344.5150146484375,710.0399780273438,83.13349914550781,269.56988525390625,243.9600067138672,345.1650085449219,713.4899291992188,83.19999694824219,266.82000732421875,242.69500732421875,343.7250061035156,708.9299926757812,82.7300033569336,267.125,243.52999877929688,344.04998779296875,712.7849731445312,82.9000015258789,6110168,2475474,2024247,847458,2991802
2026-02-02 20:30:00+00:00,269.9599914550781,242.9409942626953,344.8999938964844,706.4199829101562,82.73999786376953,270.489990234375,243.3800048828125,345.0,710.0750122070312,83.16000366210938,268.8399963378906,242.55999755859375,344.0249938964844,706.219970703125,82.7249984741211,268.9750061035156,242.9499969482422,344.510009765625,709.9500122070312,83.13999938964844,6031354,2671065,2083528,1031896,2540156
2026-02-03 14:30:00+00:00,269.885009765625,239.21499633789062,344.6083984375,696.0,81.57499694824219,271.5799865722656,246.35000610351562,350.1499938964844,717.0,82.44999694824219,267.69000244140625,237.7100067138672,342.1000061035156,695.75,81.04000091552734,269.1300048828125,245.07000732421875,349.0,707.3699951171875,82.19000244140625,9032813,9718761,4824954,2460117,6458944
