Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-09 14:30:00+00:00,277.70001220703125,227.66000366210938,314.1424865722656,656.719970703125,96.6449966430664,280.0299987792969,227.75,314.5715026855469,666.7999877929688,97.11000061035156,277.3500061035156,225.11000061035156,312.6199951171875,653.3400268554688,96.2300033569336,277.8900146484375,226.88999938964844,314.45001220703125,666.7999877929688,96.79000091552734,5341504,3766539,2063287,2277901,7862597
2025-12-09 15:30:00+00:00,277.4100036621094,227.83999633789062,314.6199951171875,655.5,96.06500244140625,278.0,228.57000732421875,315.2699890136719,658.2957763671875,96.71499633789062,277.0299987792969,227.5,313.5400085449219,654.5999755859375,95.87999725341797,277.70001220703125,227.66000366210938,314.1424865722656,656.719970703125,96.6449966430664,2290151,2190514,1009941,1193432,4915351
2025-12-09 16:30:00+00:00,277.875,227.99000549316406,317.63079833984375,655.3300170898438,95.92500305175781,278.1199951171875,228.36000061035156,317.67999267578125,657.423583984375,96.62999725341797,277.20001220703125,227.6999969482422,314.4599914550781,654.27001953125,95.76000213623047,277.4100036621094,227.83999633789062,314.6400146484375,655.5,96.06500244140625,1696929,1465538,1191496,766280,4367552
2025-12-09 17:30:00+00:00,278.385009765625,228.30999755859375,318.6700134277344,657.4849853515625,95.78379821777344,278.739990234375,228.41000366210938,318.7088928222656,657.6500244140625,96.06999969482422,277.79998779296875,227.4199981689453,317.3299865722656,653.7849731445312,95.44999694824219,277.875,227.99000549316406,317.63079833984375,655.3300170898438,95.92500305175781,1988455,1240343,1262633,779705,4083576
2025-12-09 18:30:00+00:00,278.69000244140625,227.97999572753906,318.2799987792969,657.97998046875,96.58989715576172,278.8900146484375,228.41000366210938,318.70001220703125,660.0900268554688,97.19000244140625,278.1199951171875,227.91000366210938,317.7101135253906,657.2999877929688,95.75,278.385009765625,228.30999755859375,318.6700134277344,657.4849853515625,95.78379821777344,1262893,1005503,629339,764940,5067300
2025-12-09 19:30:00+00:00,277.864990234375,227.9149932861328,317.9200134277344,656.3499755859375,96.8499984741211,278.75,228.28370666503906,318.4750061035156,658.5,96.93000030517578,277.6499938964844,227.66409301757812,317.58648681640625,656.2899780273438,96.3499984741211,278.69000244140625,227.97999572753906,318.2799987792969,657.97998046875,96.58000183105469,1906538,1275552,764080,595350,3500625
2025-12-09 20:30:00+00:00,277.2300109863281,227.89999389648438,317.7900085449219,656.8200073242188,96.70999908447266,278.25,228.0800018310547,318.0199890136719,666.7999877929688,97.23999786376953,276.9200134277344,226.88999938964844,314.45001220703125,655.5999755859375,96.44000244140625,277.864990234375,227.91000366210938,317.9200134277344,656.3499755859375,96.8499984741211,2737573,1498414,1170453,774237,4138582
2025-12-10 14:30:00+00:00,277.45001220703125,231.73500061035156,318.739990234375,651.3175048828125,95.5250015258789,278.7929992675781,232.4199981689453,319.5199890136719,654.510009765625,96.95999908447266,276.5849914550781,228.47000122070312,315.3999938964844,647.3099975585938,95.08000183105469,277.8699951171875,228.58999633789062,316.6199951171875,650.4000244140625,96.73500061035156,3868165,7146039,2497344,1971573,8028921
