Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-06 09:30:00-04:00,311.7300109863281,243.08999633789062,357.875,587.3900146484375,76.0010986328125,311.75,245.50999450683594,360.4100036621094,597.6799926757812,77.83999633789062,307.010009765625,240.8800048828125,354.1994934082031,581.760009765625,75.75,307.67999267578125,243.7949981689453,358.19500732421875,594.8400268554688,77.07499694824219,10212875,7183355,3474542,3807410,8707594
2026-07-06 10:30:00-04:00,313.5799865722656,244.75,359.739990234375,591.6199951171875,76.38990020751953,313.6000061035156,244.88999938964844,360.1199951171875,591.89501953125,76.72000122070312,311.2101135253906,242.44000244140625,357.6199951171875,586.489990234375,75.98989868164062,311.70001220703125,243.1300048828125,357.875,587.2650146484375,75.98999786376953,6250328,4029564,2117311,1366009,7022368
2026-07-06 11:30:00-04:00,312.25,244.82000732421875,361.04998779296875,592.4400024414062,76.2699966430664,314.20001220703125,246.0399932861328,362.5,598.2000122070312,76.47000122070312,312.2300109863281,244.47000122070312,359.6099853515625,590.7999877929688,76.22000122070312,313.5849914550781,244.71929931640625,359.7900085449219,591.8499755859375,76.37999725341797,4817415,4192304,1768840,1464445,2730007
2026-07-06 12:30:00-04:00,312.3800048828125,245.4149932861328,362.09588623046875,594.6400146484375,76.32499694824219,312.9800109863281,245.42999267578125,362.2799987792969,595.1099853515625,76.45999908447266,311.8500061035156,244.4499969482422,360.9599914550781,591.6199951171875,76.19000244140625,312.2449951171875,244.8101043701172,361.0350036621094,592.469970703125,76.26000213623047,6272773,3092756,1365477,887995,2466477
2026-07-06 13:30:00-04:00,313.07000732421875,245.1699981689453,361.9700012207031,599.9199829101562,75.86499786376953,313.14990234375,245.6999969482422,362.6495056152344,601.8300170898438,76.41000366210938,312.1099853515625,244.35000610351562,361.010009765625,592.5399780273438,75.86499786376953,312.3876037597656,245.38999938964844,362.1199951171875,594.6699829101562,76.33000183105469,2501244,2480993,1846029,1601017,3075017
2026-07-06 14:30:00-04:00,313.3999938964844,245.5050048828125,365.16009521484375,600.4190063476562,75.93199920654297,313.55999755859375,245.85000610351562,365.2300109863281,602.47998046875,76.0198974609375,312.9100036621094,245.11500549316406,361.95001220703125,599.0,75.82499694824219,313.0799865722656,245.14999389648438,361.95001220703125,600.0,75.86499786376953,3451883,2633413,2603376,1846146,2956283
2026-07-06 15:30:00-04:00,312.80999755859375,244.22999572753906,364.75,600.27001953125,76.05000305175781,313.739990234375,245.83990478515625,365.67999267578125,603.5800170898438,76.08000183105469,312.04998779296875,243.9600067138672,363.9200134277344,599.6500244140625,75.70999908447266,313.4150085449219,245.49000549316406,365.17498779296875,600.4099731445312,75.93000030517578,4988391,4441421,3144996,1964635,5241977
2026-07-07 09:30:00-04:00,311.45001220703125,245.11500549316406,368.4549865722656,611.0872802734375,77.18499755859375,315.4800109863281,248.9149932861328,370.8900146484375,615.9899291992188,78.18000030517578,310.1499938964844,244.6699981689453,364.7900085449219,604.1500244140625,76.55999755859375,315.2900085449219,247.32000732421875,367.3699951171875,608.0,77.87999725341797,8945230,10689886,4165682,4612423,7992207
