Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-02 14:30:00+00:00,263.80999755859375,207.8800048828125,304.4800109863281,651.8300170898438,96.80500030517578,264.5398864746094,208.54550170898438,306.1415100097656,654.3200073242188,98.06999969482422,260.20001220703125,203.5,301.05999755859375,634.5,95.25,262.44000244140625,204.5500030517578,302.92999267578125,637.1599731445312,95.33000183105469,9648357,7753828,4790967,1598024,17106552
2026-03-02 15:30:00+00:00,264.3599853515625,206.44000244140625,304.45001220703125,650.4500122070312,96.0199966430664,265.0299987792969,208.82000732421875,305.7300109863281,655.9000244140625,97.30999755859375,262.0,206.25,303.8500061035156,649.219970703125,95.95999908447266,263.82000732421875,207.89999389648438,304.4750061035156,651.89501953125,96.80000305175781,439306,4099604,77857,646349,6210301
2026-03-02 16:30:00+00:00,266.0,208.39999389648438,307.55010986328125,656.1199951171875,97.34300231933594,266.20001220703125,209.42999267578125,307.7200012207031,659.9400024414062,97.375,264.0,206.4199981689453,304.44000244140625,650.4099731445312,95.9000015258789,264.3599853515625,206.44000244140625,304.4700012207031,650.4420776367188,96.01499938964844,2203439,3284637,1052911,665774,4644782
2026-03-02 17:30:00+00:00,265.5,208.63119506835938,306.614990234375,655.719970703125,97.04000091552734,266.2900085449219,208.91000366210938,308.1400146484375,657.3499755859375,97.61000061035156,265.25,208.05999755859375,306.1300048828125,654.4099731445312,96.95210266113281,265.9949951171875,208.3800048828125,307.5201110839844,656.1199951171875,97.3550033569336,1644931,2067516,808737,388897,3508882
2026-03-02 18:30:00+00:00,266.05999755859375,208.6649932861328,307.2300109863281,655.3150024414062,97.36499786376953,266.1499938964844,209.72000122070312,307.2900085449219,657.3800048828125,97.38999938964844,264.3599853515625,208.13009643554688,305.57000732421875,654.0001220703125,96.7300033569336,265.52801513671875,208.63999938964844,306.6300048828125,655.7000122070312,97.04000091552734,6993135,2184712,912882,457709,2991798
2026-03-02 19:30:00+00:00,264.30999755859375,207.64999389648438,305.31988525390625,651.1950073242188,97.33000183105469,266.5299987792969,208.80999755859375,307.760009765625,656.260009765625,97.87000274658203,264.1400146484375,207.3000030517578,305.2099914550781,650.6599731445312,97.21499633789062,266.0450134277344,208.6649932861328,307.25,655.3151245117188,97.36129760742188,3422545,13276529,4669019,2557739,26375585
2026-03-02 20:30:00+00:00,264.6000061035156,208.1999969482422,306.1499938964844,653.5599975585938,97.05999755859375,265.54998779296875,208.6999053955078,306.8900146484375,655.1199951171875,97.75,263.6099853515625,207.52999877929688,304.9100036621094,650.6300048828125,97.04499816894531,264.31500244140625,207.6300048828125,305.2699890136719,651.1500244140625,97.33999633789062,5738581,4872596,2272533,1176731,8101113
2026-03-03 14:30:00+00:00,262.260009765625,202.6999969482422,297.3500061035156,639.5599975585938,95.48999786376953,265.55999755859375,205.28500366210938,301.6300048828125,655.9000244140625,97.7699966430664,261.2200012207031,202.47999572753906,296.69940185546875,638.8400268554688,95.33000183105469,263.4800109863281,203.22999572753906,298.1919860839844,648.2899780273438,95.93000030517578,8047558,11361773,6059628,3207824,16274057
